22.52,7.31,0.95,838.98,Sunflower
22.26,7.35,0.97,861.15,Sunflower
23.89,7.3,0.95,838.98,Sunflower
23.71,7.25,0.9,794.64,Sunflower
22.37,7.39,0.97,861.15,Sunflower
23.14,7.37,0.9,799.08,Sunflower
23.78,7.17,0.97,861.15,Sunflower
22.88,7.39,0.95,838.98,Sunflower
22.35,7.16,0.99,878.89,Sunflower
22.83,7.5,0.97,861.15,Sunflower
23.96,7.17,0.94,832.78,Sunflower
22.86,7.49,0.97,856.72,Sunflower
23.23,7.49,1.0,885.99,Sunflower
23.97,7.4,1.0,885.99,Sunflower
22.84,7.22,0.9,799.08,Sunflower
22.49,7.24,1.0,885.99,Sunflower
23.15,7.35,0.95,838.98,Sunflower
22.51,7.37,0.99,878.89,Sunflower
23.15,7.44,1.0,885.99,Sunflower
23.31,7.12,0.9,799.08,Sunflower
23.07,7.23,0.94,837.21,Sunflower
21.89,7.22,0.9,794.64,Sunflower
